start_time,end_time,duration_in_steps,final_pnl,max_drawdown,balancing_attempts,exit_status,reversal_attempted
2025-01-16 15:25:00,2025-01-16 16:05:00,8,40.892020258147,28.711062626992202,1,EXIT_PROFIT_TARGET_MET,True
2025-01-16 16:10:00,2025-01-17 01:35:00,113,11.374795408779846,57.929011226335206,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 01:40:00,2025-01-17 02:50:00,14,7.232266088205222,17.967031242531903,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 02:55:00,2025-01-17 04:05:00,14,6.336828028046284,4.454501029150379,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 04:10:00,2025-01-17 14:25:00,123,4.682393002097115,58.51875000000007,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 14:30:00,2025-01-17 15:20:00,10,0.6480341666216418,9.153101452328997,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 15:25:00,2025-01-17 18:15:00,34,6.447424481801136,38.60625000000027,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 18:20:00,2025-01-17 19:20:00,12,1.1355270659034886,18.57055975176297,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 19:25:00,2025-01-17 20:15:00,10,18.858092935151035,14.887258749999887,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 20:20:00,2025-01-17 21:40:00,16,4.979576247686111,23.196671265706016,1,EXIT_PROFIT_TARGET_MET,True
2025-01-17 21:45:00,2025-01-18 03:10:00,65,0.42035952885635197,58.33125000000024,1,EXIT_PROFIT_TARGET_MET,True
2025-01-18 03:15:00,2025-01-18 05:10:00,23,4.34881195591322,46.88160374385012,1,EXIT_PROFIT_TARGET_MET,True
2025-01-18 05:15:00,2025-01-18 06:35:00,16,22.13212254571772,38.28255895868119,1,EXIT_PROFIT_TARGET_MET,True
2025-01-18 06:40:00,2025-01-18 08:05:00,17,0.22670985092815954,28.443750000000136,1,EXIT_PROFIT_TARGET_MET,True
2025-01-18 08:10:00,2025-01-18 11:40:00,42,53.801749224430296,24.554999999999836,1,EXIT_PROFIT_TARGET_MET,True
2025-01-18 11:45:00,2025-01-18 17:15:00,66,-799.0645961044258,746.6516489183454,0,EXIT_STOP_LOSS,False
2025-01-18 17:20:00,2025-01-18 18:30:00,14,3.4507314193333514,9.621199265473479,1,EXIT_PROFIT_TARGET_MET,True
2025-01-18 18:35:00,2025-01-19 02:40:00,97,32.83265052954499,81.54457249999803,1,EXIT_PROFIT_TARGET_MET,True
2025-01-19 02:45:00,2025-01-19 03:55:00,14,3.2876598440876137,31.86828406317983,1,EXIT_PROFIT_TARGET_MET,True
