adx,plus_di,minus_di,atr,label,exit_status
16.60795813796083,31.503262779930868,42.45930331333543,4.168119346096789,-1,END_OF_WINDOW
16.97743373528386,28.087308558235826,43.729438906692344,4.341110821375568,-1,END_OF_WINDOW
17.320518218512387,28.08730855823583,43.72943890669235,4.031031476991599,-1,END_OF_WINDOW
17.13810495282106,31.110871307472042,41.89083851679667,3.907386371492179,-1,END_OF_WINDOW
17.095717296735167,30.62849503734239,42.7724438555836,3.6854302020998615,-1,END_OF_WINDOW
16.72234391008763,32.69360010938541,41.49916038281783,3.5271851876641755,-1,END_OF_WINDOW
16.37564005105778,32.69360010938541,41.49916038281783,3.275243388545306,-1,END_OF_WINDOW
16.0537007533872,32.693600109385414,41.499160382817834,3.041297432220641,-1,END_OF_WINDOW
16.05127663687265,31.536992540442974,43.568755461497986,2.9276333299191863,-1,END_OF_WINDOW
16.78539501438252,28.537699393677126,48.93559076739299,3.004230949210673,-1,END_OF_WINDOW
18.08963916428024,25.850396755366987,53.74416064408519,3.0796430242670496,-1,END_OF_WINDOW
21.044593670708515,17.47148889630019,68.72021761217125,4.23109709396228,-1,END_OF_WINDOW
23.788479998106197,14.724848239157145,57.91691717329011,4.661733015822133,-1,END_OF_WINDOW
25.791917451224265,17.725174571732218,55.87916469664915,4.486609228977698,-1,END_OF_WINDOW
27.652252229119618,17.725174571732214,55.87916469664914,4.166137141193577,-1,END_OF_WINDOW
29.623467592710586,16.17514942198167,56.11483759309719,4.239270202536865,-1,END_OF_WINDOW
31.300167363288185,16.893939304030795,55.14424388933514,4.005750902355678,-1,END_OF_WINDOW
32.85710286453882,16.66354454704772,54.3922023174285,3.771054409330291,-1,END_OF_WINDOW
33.55690923548533,20.78401546997674,51.70284521836678,3.6838362372352833,-1,END_OF_WINDOW
34.42564242323186,19.651458141214153,52.75517064499753,3.6178479345756034,-1,END_OF_WINDOW
35.23232324042506,19.65145814121415,52.75517064499752,3.3594302249630603,-1,END_OF_WINDOW
36.39927725807152,18.070820709631093,56.555242130311605,3.3923280660371065,-1,END_OF_WINDOW
35.590713519084346,29.235229673313924,48.80798884290587,3.6500189184630276,-1,END_OF_WINDOW
34.52790657783561,31.076837488736526,47.31234807832078,3.4964461385728116,-1,END_OF_WINDOW
32.92322813293186,34.00707637116341,43.336584588301825,3.544557128674759,-1,END_OF_WINDOW
30.582130604436344,38.64614892234449,38.76060466449446,3.6799459051979944,-1,END_OF_WINDOW
